resultId,raceId,driverId,grid,statusId,error_catagory,circuitId,turns,race_laps,full_throttle_percentage,driver_error_rate,constructor_error_rate,circuit_error_rate,label
331,34,8,2,1,Finished,17,16,56,0.54,0.00896861,0.072243346,0.046357616,1
332,34,4,4,1,Finished,17,16,56,0.54,0.011538462,0.137096774,0.046357616,1
333,34,2,9,1,Finished,17,16,56,0.54,0.016949153,0.1,0.046357616,1
334,34,9,11,1,Finished,17,16,56,0.54,0.026315789,0.1,0.046357616,1
335,34,10,12,1,Finished,17,16,56,0.54,0.021505376,0.146226415,0.046357616,1
336,34,12,10,1,Finished,17,16,56,0.54,0.107142857,0.137096774,0.046357616,1
337,34,20,6,1,Finished,17,16,56,0.54,0.010050251,0.181415929,0.046357616,1
338,34,14,15,1,Finished,17,16,56,0.54,0.011111111,0.130612245,0.046357616,1
339,34,22,13,1,Finished,17,16,56,0.54,0.006896552,0.141509434,0.046357616,0
341,34,7,8,1,Finished,17,16,56,0.54,0.037037037,0.181415929,0.046357616,0
342,34,17,16,1,Finished,17,16,56,0.54,0.010869565,0.130612245,0.046357616,0
343,34,3,14,11,Finished,17,16,56,0.54,0.004854369,0.131428571,0.046357616,0
344,34,18,18,11,Finished,17,16,56,0.54,0.020661157,0.141509434,0.046357616,0
345,34,21,20,11,Finished,17,16,56,0.54,0.056074766,0.086614173,0.046357616,0
346,34,5,5,9,Constructor,17,16,56,0.54,0.017857143,0.155893536,0.046357616,0
347,34,16,19,5,Constructor,17,16,56,0.54,0.0234375,0.086614173,0.046357616,0
348,34,15,7,4,Track,17,16,56,0.54,0.013986014,0.146226415,0.046357616,0
349,35,13,1,1,Finished,18,15,71,0.5,0.019685039,0.072243346,0.097643098,1
350,35,4,6,1,Finished,18,15,71,0.5,0.011538462,0.137096774,0.097643098,1
351,35,8,3,1,Finished,18,15,71,0.5,0.00896861,0.072243346,0.097643098,1
352,35,20,7,1,Finished,18,15,71,0.5,0.010050251,0.181415929,0.097643098,1
353,35,1,4,1,Finished,18,15,71,0.5,0.009615385,0.155893536,0.097643098,1
354,35,10,10,1,Finished,18,15,71,0.5,0.021505376,0.146226415,0.097643098,1
355,35,5,5,1,Finished,18,15,71,0.5,0.017857143,0.155893536,0.097643098,1
356,35,15,2,1,Finished,18,15,71,0.5,0.013986014,0.146226415,0.097643098,1
357,35,17,12,1,Finished,18,15,71,0.5,0.010869565,0.130612245,0.097643098,1
358,35,2,8,11,Finished,18,15,71,0.5,0.016949153,0.1,0.097643098,1
359,35,9,13,11,Finished,18,15,71,0.5,0.026315789,0.1,0.097643098,0
360,35,3,18,11,Finished,18,15,71,0.5,0.004854369,0.131428571,0.097643098,0
361,35,18,17,11,Finished,18,15,71,0.5,0.020661157,0.141509434,0.097643098,0
362,35,7,9,11,Finished,18,15,71,0.5,0.037037037,0.181415929,0.097643098,0
363,35,22,15,11,Finished,18,15,71,0.5,0.006896552,0.141509434,0.097643098,0
364,35,16,20,12,Finished,18,15,71,0.5,0.0234375,0.086614173,0.097643098,0
366,35,21,19,12,Finished,18,15,71,0.5,0.056074766,0.086614173,0.097643098,0
367,35,12,11,3,Track,18,15,71,0.5,0.107142857,0.137096774,0.097643098,0
368,35,14,14,4,Track,18,15,71,0.5,0.011111111,0.130612245,0.097643098,0
369,36,8,1,1,Finished,1,16,58,0.77,0.00896861,0.072243346,0.126245847,1
370,36,4,2,1,Finished,1,16,58,0.77,0.011538462,0.155893536,0.126245847,1
371,36,1,4,1,Finished,1,16,58,0.77,0.009615385,0.155893536,0.126245847,1
372,36,2,3,1,Finished,1,16,58,0.77,0.016949153,0.1,0.126245847,1
373,36,21,6,1,Finished,1,16,58,0.77,0.056074766,0.137096774,0.126245847,1
374,36,13,22,1,Finished,1,16,58,0.77,0.019685039,0.072243346,0.126245847,1
375,36,3,12,11,Finished,1,16,58,0.77,0.004854369,0.131428571,0.126245847,1
376,36,23,9,11,Finished,1,16,58,0.77,0.046153846,0.146226415,0.126245847,1
377,36,15,8,11,Finished,1,16,58,0.77,0.013986014,0.146226415,0.126245847,1
378,36,5,13,11,Finished,1,16,58,0.77,0.017857143,0.137096774,0.126245847,1
379,36,22,16,11,Finished,1,16,58,0.77,0.006896552,0.141509434,0.126245847,0
380,36,11,10,11,Finished,1,16,58,0.77,0.082191781,0.282051282,0.126245847,0
381,36,17,7,11,Finished,1,16,58,0.77,0.010869565,0.130612245,0.126245847,0
382,36,24,19,11,Finished,1,16,58,0.77,0.049382716,0.181415929,0.126245847,0
383,36,18,14,11,Finished,1,16,58,0.77,0.020661157,0.141509434,0.126245847,0
385,36,16,20,12,Finished,1,16,58,0.77,0.0234375,0.235294118,0.126245847,0
387,36,14,18,4,Track,1,16,58,0.77,0.011111111,0.130612245,0.126245847,0
388,36,9,5,6,Constructor,1,16,58,0.77,0.026315789,0.1,0.126245847,0
389,36,26,17,29,Constructor,1,16,58,0.77,0.071428571,0.181415929,0.126245847,0
390,36,27,21,3,Track,1,16,58,0.77,0.065217391,0.235294118,0.126245847,0
391,37,4,2,1,Finished,2,15,56,0.45,0.011538462,0.155893536,0.036184211,1
392,37,1,4,1,Finished,2,15,56,0.45,0.009615385,0.155893536,0.036184211,1
393,37,8,3,1,Finished,2,15,56,0.45,0.00896861,0.072243346,0.036184211,1
394,37,2,5,1,Finished,2,15,56,0.45,0.016949153,0.1,0.036184211,1
395,37,13,1,1,Finished,2,15,56,0.45,0.019685039,0.072243346,0.036184211,1
396,37,21,12,1,Finished,2,15,56,0.45,0.056074766,0.137096774,0.036184211,1
397,37,15,8,1,Finished,2,15,56,0.45,0.013986014,0.146226415,0.036184211,1
398,37,5,11,1,Finished,2,15,56,0.45,0.017857143,0.137096774,0.036184211,1
400,37,17,10,1,Finished,2,15,56,0.45,0.010869565,0.130612245,0.036184211,1
401,37,22,22,11,Finished,2,15,56,0.45,0.006896552,0.141509434,0.036184211,0
402,37,18,15,11,Finished,2,15,56,0.45,0.020661157,0.141509434,0.036184211,0
403,37,11,14,11,Finished,2,15,56,0.45,0.082191781,0.282051282,0.036184211,0
404,37,26,17,11,Finished,2,15,56,0.45,0.071428571,0.181415929,0.036184211,0
405,37,23,9,11,Finished,2,15,56,0.45,0.046153846,0.146226415,0.036184211,0
407,37,24,16,11,Finished,2,15,56,0.45,0.049382716,0.181415929,0.036184211,0
408,37,9,7,11,Finished,2,15,56,0.45,0.026315789,0.1,0.036184211,0
409,37,3,6,9,Constructor,2,15,56,0.45,0.004854369,0.131428571,0.036184211,0
410,37,14,13,23,Constructor,2,15,56,0.45,0.011111111,0.130612245,0.036184211,0
411,37,27,20,5,Constructor,2,15,56,0.45,0.065217391,0.235294118,0.036184211,0
412,37,16,21,4,Track,2,15,56,0.45,0.0234375,0.235294118,0.036184211,0
413,38,13,1,1,Finished,3,15,57,0.72,0.019685039,0.072243346,0.028571429,1
414,38,1,2,1,Finished,3,15,57,0.72,0.009615385,0.155893536,0.028571429,1
415,38,8,3,1,Finished,3,15,57,0.72,0.00896861,0.072243346,0.028571429,1
416,38,2,5,1,Finished,3,15,57,0.72,0.016949153,0.1,0.028571429,1
417,38,4,4,1,Finished,3,15,57,0.72,0.011538462,0.155893536,0.028571429,1
418,38,9,6,1,Finished,3,15,57,0.72,0.026315789,0.1,0.028571429,1
419,38,15,9,1,Finished,3,15,57,0.72,0.013986014,0.146226415,0.028571429,1
420,38,21,7,1,Finished,3,15,57,0.72,0.056074766,0.137096774,0.028571429,1
421,38,5,12,1,Finished,3,15,57,0.72,0.017857143,0.137096774,0.028571429,1
422,38,3,10,1,Finished,3,15,57,0.72,0.004854369,0.131428571,0.028571429,1
424,38,23,14,11,Finished,3,15,57,0.72,0.046153846,0.146226415,0.028571429,0
425,38,22,15,11,Finished,3,15,57,0.72,0.006896552,0.141509434,0.028571429,0
426,38,27,22,12,Finished,3,15,57,0.72,0.065217391,0.235294118,0.028571429,0
427,38,16,20,14,Finished,3,15,57,0.72,0.0234375,0.235294118,0.028571429,0
429,38,17,8,6,Constructor,3,15,57,0.72,0.010869565,0.130612245,0.028571429,0
430,38,14,21,30,Constructor,3,15,57,0.72,0.011111111,0.130612245,0.028571429,0
431,38,11,17,5,Constructor,3,15,57,0.72,0.082191781,0.282051282,0.028571429,0
432,38,24,18,9,Constructor,3,15,57,0.72,0.049382716,0.181415929,0.028571429,0
433,38,18,16,4,Track,3,15,57,0.72,0.020661157,0.141509434,0.028571429,0
434,38,26,19,4,Track,3,15,57,0.72,0.071428571,0.181415929,0.028571429,0
435,39,13,1,1,Finished,4,16,66,0.72,0.019685039,0.072243346,0.069536424,1
436,39,1,4,1,Finished,4,16,66,0.72,0.009615385,0.155893536,0.069536424,1
437,39,4,2,1,Finished,4,16,66,0.72,0.011538462,0.155893536,0.069536424,1
438,39,9,5,1,Finished,4,16,66,0.72,0.026315789,0.1,0.069536424,1
439,39,14,9,1,Finished,4,16,66,0.72,0.011111111,0.130612245,0.069536424,1
440,39,3,11,1,Finished,4,16,66,0.72,0.004854369,0.131428571,0.069536424,1
441,39,5,8,1,Finished,4,16,66,0.72,0.017857143,0.137096774,0.069536424,1
442,39,11,13,11,Finished,4,16,66,0.72,0.082191781,0.282051282,0.069536424,1
443,39,21,10,11,Finished,4,16,66,0.72,0.056074766,0.137096774,0.069536424,1
444,39,22,12,11,Finished,4,16,66,0.72,0.006896552,0.141509434,0.069536424,1
446,39,18,14,11,Finished,4,16,66,0.72,0.020661157,0.141509434,0.069536424,0
447,39,16,20,12,Finished,4,16,66,0.72,0.0234375,0.235294118,0.069536424,0
448,39,27,21,12,Finished,4,16,66,0.72,0.065217391,0.235294118,0.069536424,0
449,39,2,7,6,Constructor,4,16,66,0.72,0.016949153,0.1,0.069536424,0
450,39,23,17,22,Constructor,4,16,66,0.72,0.046153846,0.146226415,0.069536424,0
451,39,24,16,31,Constructor,4,16,66,0.72,0.049382716,0.181415929,0.069536424,0
452,39,26,22,27,Constructor,4,16,66,0.72,0.071428571,0.181415929,0.069536424,0
453,39,8,3,22,Constructor,4,16,66,0.72,0.00896861,0.072243346,0.069536424,0
454,39,15,6,32,Constructor,4,16,66,0.72,0.013986014,0.146226415,0.069536424,0
455,39,17,19,9,Constructor,4,16,66,0.72,0.010869565,0.130612245,0.069536424,0
457,40,4,1,1,Finished,6,19,78,0.34,0.011538462,0.155893536,0.160535117,1
458,40,1,2,1,Finished,6,19,78,0.34,0.009615385,0.155893536,0.160535117,1
459,40,13,3,1,Finished,6,19,78,0.34,0.019685039,0.072243346,0.160535117,1
460,40,21,4,11,Finished,6,19,78,0.34,0.056074766,0.137096774,0.160535117,1
461,40,9,8,11,Finished,6,19,78,0.34,0.026315789,0.1,0.160535117,1
462,40,2,7,11,Finished,6,19,78,0.34,0.016949153,0.1,0.160535117,1
464,40,8,16,11,Finished,6,19,78,0.34,0.00896861,0.072243346,0.160535117,1
465,40,26,18,11,Finished,6,19,78,0.34,0.071428571,0.181415929,0.160535117,1
466,40,22,9,11,Finished,6,19,78,0.34,0.006896552,0.141509434,0.160535117,1
467,40,18,10,11,Finished,6,19,78,0.34,0.020661157,0.141509434,0.160535117,0
468,40,3,5,11,Finished,6,19,78,0.34,0.004854369,0.131428571,0.160535117,0
469,40,5,15,5,Constructor,6,19,78,0.34,0.017857143,0.137096774,0.160535117,0
470,40,14,13,12,Finished,6,19,78,0.34,0.011111111,0.130612245,0.160535117,0
471,40,15,14,12,Finished,6,19,78,0.34,0.013986014,0.146226415,0.160535117,0
472,40,23,20,12,Finished,6,19,78,0.34,0.046153846,0.146226415,0.160535117,0
473,40,11,21,12,Finished,6,19,78,0.34,0.082191781,0.282051282,0.160535117,0
475,40,27,22,30,Constructor,6,19,78,0.34,0.065217391,0.235294118,0.160535117,0
476,40,16,19,3,Track,6,19,78,0.34,0.0234375,0.235294118,0.160535117,0
477,40,17,6,6,Constructor,6,19,78,0.34,0.010869565,0.130612245,0.160535117,0
478,40,24,12,3,Track,6,19,78,0.34,0.049382716,0.181415929,0.160535117,0
479,41,1,1,1,Finished,7,14,70,0.76,0.009615385,0.155893536,0.106382979,1
480,41,2,3,1,Finished,7,14,70,0.76,0.016949153,0.1,0.106382979,1
482,41,5,22,1,Finished,7,14,70,0.76,0.017857143,0.137096774,0.106382979,1
483,41,8,4,1,Finished,7,14,70,0.76,0.00896861,0.072243346,0.106382979,1
484,41,11,11,1,Finished,7,14,70,0.76,0.082191781,0.282051282,0.106382979,1
485,41,4,2,1,Finished,7,14,70,0.76,0.011538462,0.155893536,0.106382979,1
486,41,23,18,1,Finished,7,14,70,0.76,0.046153846,0.146226415,0.106382979,1
487,41,17,6,1,Finished,7,14,70,0.76,0.010869565,0.130612245,0.106382979,1
488,41,3,7,1,Finished,7,14,70,0.76,0.004854369,0.131428571,0.106382979,1
490,41,22,13,1,Finished,7,14,70,0.76,0.006896552,0.141509434,0.106382979,0
491,41,15,10,3,Track,7,14,70,0.76,0.013986014,0.146226415,0.106382979,0
492,41,24,12,3,Track,7,14,70,0.76,0.049382716,0.181415929,0.106382979,0
493,41,27,21,33,Constructor,7,14,70,0.76,0.065217391,0.235294118,0.106382979,0
494,41,14,14,6,Constructor,7,14,70,0.76,0.011111111,0.130612245,0.106382979,0
495,41,9,8,3,Track,7,14,70,0.76,0.026315789,0.1,0.106382979,0
496,41,16,20,3,Track,7,14,70,0.76,0.0234375,0.235294118,0.106382979,0
497,41,26,16,3,Track,7,14,70,0.76,0.071428571,0.181415929,0.106382979,0
498,41,18,15,6,Constructor,7,14,70,0.76,0.020661157,0.141509434,0.106382979,0
499,41,13,5,2,Team,7,14,70,0.76,0.019685039,0.072243346,0.106382979,0
500,41,21,9,2,Team,7,14,70,0.76,0.056074766,0.137096774,0.106382979,0
501,42,1,1,1,Finished,19,13,80,0.5,0.009615385,0.155893536,0.202380952,1
502,42,4,2,1,Finished,19,13,80,0.5,0.011538462,0.155893536,0.202380952,1
503,42,13,3,1,Finished,19,13,80,0.5,0.019685039,0.072243346,0.202380952,1
504,42,8,4,1,Finished,19,13,80,0.5,0.00896861,0.072243346,0.202380952,1
505,42,5,6,1,Finished,19,13,80,0.5,0.017857143,0.137096774,0.202380952,1
506,42,15,8,1,Finished,19,13,80,0.5,0.013986014,0.146226415,0.202380952,1
507,42,17,9,1,Finished,19,13,80,0.5,0.010869565,0.130612245,0.202380952,1
508,42,20,7,1,Finished,19,13,80,0.5,0.010050251,0.1,0.202380952,1
509,42,21,10,11,Finished,19,13,80,0.5,0.056074766,0.137096774,0.202380952,1
512,42,18,13,11,Finished,19,13,80,0.5,0.020661157,0.141509434,0.202380952,0
513,42,26,20,12,Finished,19,13,80,0.5,0.071428571,0.181415929,0.202380952,0
514,42,16,21,12,Finished,19,13,80,0.5,0.0234375,0.235294118,0.202380952,0
515,42,27,22,13,Finished,19,13,80,0.5,0.065217391,0.235294118,0.202380952,0
516,42,3,14,5,Constructor,19,13,80,0.5,0.004854369,0.131428571,0.202380952,0
517,42,24,19,34,Constructor,19,13,80,0.5,0.049382716,0.181415929,0.202380952,0
518,42,2,5,7,Constructor,19,13,80,0.5,0.016949153,0.1,0.202380952,0
519,42,11,18,20,Driver,19,13,80,0.5,0.082191781,0.282051282,0.202380952,0
520,42,14,11,4,Track,19,13,80,0.5,0.011111111,0.130612245,0.202380952,0
521,42,22,15,4,Track,19,13,80,0.5,0.006896552,0.141509434,0.202380952,0
522,42,23,12,4,Track,19,13,80,0.5,0.046153846,0.146226415,0.202380952,0
523,43,8,3,1,Finished,8,17,70,0.65,0.00896861,0.072243346,0.038461538,1
524,43,13,1,1,Finished,8,17,70,0.65,0.019685039,0.072243346,0.038461538,1
525,43,1,2,1,Finished,8,17,70,0.65,0.009615385,0.155893536,0.038461538,1
526,43,9,4,1,Finished,8,17,70,0.65,0.026315789,0.1,0.038461538,1
527,43,2,7,1,Finished,8,17,70,0.65,0.016949153,0.1,0.038461538,1
528,43,21,5,1,Finished,8,17,70,0.65,0.056074766,0.137096774,0.038461538,1
529,43,4,10,1,Finished,8,17,70,0.65,0.011538462,0.155893536,0.038461538,1
530,43,18,12,1,Finished,8,17,70,0.65,0.020661157,0.141509434,0.038461538,1
531,43,3,9,1,Finished,8,17,70,0.65,0.004854369,0.131428571,0.038461538,1
532,43,23,11,11,Finished,8,17,70,0.65,0.046153846,0.146226415,0.038461538,1
533,43,22,13,11,Finished,8,17,70,0.65,0.006896552,0.141509434,0.038461538,0
534,43,17,14,11,Finished,8,17,70,0.65,0.010869565,0.130612245,0.038461538,0
535,43,14,16,11,Finished,8,17,70,0.65,0.011111111,0.130612245,0.038461538,0
537,43,5,6,11,Finished,8,17,70,0.65,0.017857143,0.137096774,0.038461538,0
538,43,11,22,12,Finished,8,17,70,0.65,0.082191781,0.282051282,0.038461538,0
539,43,16,21,12,Finished,8,17,70,0.65,0.0234375,0.235294118,0.038461538,0
540,43,26,15,6,Constructor,8,17,70,0.65,0.071428571,0.181415929,0.038461538,0
541,43,27,20,35,Constructor,8,17,70,0.65,0.065217391,0.235294118,0.038461538,0
543,43,15,8,4,Track,8,17,70,0.65,0.013986014,0.146226415,0.038461538,0
544,43,24,17,4,Track,8,17,70,0.65,0.049382716,0.181415929,0.038461538,0
545,44,8,2,1,Finished,9,18,52,0.7,0.00896861,0.072243346,0.066225166,1
546,44,4,3,1,Finished,9,18,52,0.7,0.011538462,0.155893536,0.066225166,1
547,44,1,1,1,Finished,9,18,52,0.7,0.009615385,0.155893536,0.066225166,1
548,44,9,5,1,Finished,9,18,52,0.7,0.026315789,0.1,0.066225166,1
549,44,13,4,1,Finished,9,18,52,0.7,0.019685039,0.072243346,0.066225166,1
550,44,2,9,1,Finished,9,18,52,0.7,0.016949153,0.1,0.066225166,1
551,44,5,7,11,Finished,9,18,52,0.7,0.017857143,0.137096774,0.066225166,1
552,44,21,8,11,Finished,9,18,52,0.7,0.056074766,0.137096774,0.066225166,1
553,44,22,14,11,Finished,9,18,52,0.7,0.006896552,0.141509434,0.066225166,1
554,44,18,18,11,Finished,9,18,52,0.7,0.020661157,0.141509434,0.066225166,1
555,44,14,12,11,Finished,9,18,52,0.7,0.011111111,0.130612245,0.066225166,0
556,44,3,17,11,Finished,9,18,52,0.7,0.004854369,0.131428571,0.066225166,0
558,44,11,21,12,Finished,9,18,52,0.7,0.082191781,0.282051282,0.066225166,0
559,44,27,22,12,Finished,9,18,52,0.7,0.065217391,0.235294118,0.066225166,0
560,44,24,16,6,Constructor,9,18,52,0.7,0.049382716,0.181415929,0.066225166,0
561,44,15,10,31,Constructor,9,18,52,0.7,0.013986014,0.146226415,0.066225166,0
563,44,26,15,3,Track,9,18,52,0.7,0.071428571,0.181415929,0.066225166,0
564,44,23,6,36,Constructor,9,18,52,0.7,0.046153846,0.146226415,0.066225166,0
565,44,16,20,5,Constructor,9,18,52,0.7,0.0234375,0.235294118,0.066225166,0
566,44,17,11,9,Constructor,9,18,52,0.7,0.010869565,0.130612245,0.066225166,0
567,45,4,2,1,Finished,20,15,60,0.7,0.011538462,0.155893536,0.053333333,1
568,45,13,3,1,Finished,20,15,60,0.7,0.019685039,0.072243346,0.053333333,1
569,45,17,6,1,Finished,20,15,60,0.7,0.010869565,0.130612245,0.053333333,1
571,45,14,20,1,Finished,20,15,60,0.7,0.011111111,0.130612245,0.053333333,1
572,45,2,4,1,Finished,20,15,60,0.7,0.016949153,0.1,0.053333333,1
573,45,9,5,1,Finished,20,15,60,0.7,0.026315789,0.1,0.053333333,1
574,45,5,7,11,Finished,20,15,60,0.7,0.017857143,0.137096774,0.053333333,1
575,45,1,10,11,Finished,20,15,60,0.7,0.009615385,0.155893536,0.053333333,1
576,45,21,13,11,Finished,20,15,60,0.7,0.056074766,0.137096774,0.053333333,1
577,45,22,14,11,Finished,20,15,60,0.7,0.006896552,0.141509434,0.053333333,0
579,45,15,8,11,Finished,20,15,60,0.7,0.013986014,0.146226415,0.053333333,0
580,45,8,1,9,Constructor,20,15,60,0.7,0.00896861,0.072243346,0.053333333,0
581,45,11,16,31,Constructor,20,15,60,0.7,0.082191781,0.282051282,0.053333333,0
582,45,23,9,4,Track,20,15,60,0.7,0.046153846,0.146226415,0.053333333,0
584,45,18,17,20,Driver,20,15,60,0.7,0.020661157,0.141509434,0.053333333,0
585,45,16,21,20,Driver,20,15,60,0.7,0.0234375,0.235294118,0.053333333,0
586,45,3,11,20,Driver,20,15,60,0.7,0.004854369,0.131428571,0.053333333,0
587,45,26,18,20,Driver,20,15,60,0.7,0.071428571,0.181415929,0.053333333,0
588,45,24,19,20,Driver,20,15,60,0.7,0.049382716,0.181415929,0.053333333,0
589,46,1,1,1,Finished,11,14,70,0.5,0.009615385,0.155893536,0.043046358,1
590,46,8,3,1,Finished,11,14,70,0.5,0.00896861,0.072243346,0.043046358,1
591,46,2,2,1,Finished,11,14,70,0.5,0.016949153,0.1,0.043046358,1
592,46,4,6,1,Finished,11,14,70,0.5,0.011538462,0.155893536,0.043046358,1
593,46,9,7,1,Finished,11,14,70,0.5,0.026315789,0.1,0.043046358,1
594,46,23,5,1,Finished,11,14,70,0.5,0.046153846,0.146226415,0.043046358,1
595,46,3,4,1,Finished,11,14,70,0.5,0.004854369,0.131428571,0.043046358,1
596,46,5,11,1,Finished,11,14,70,0.5,0.017857143,0.137096774,0.043046358,1
597,46,17,9,1,Finished,11,14,70,0.5,0.010869565,0.130612245,0.043046358,1
598,46,15,8,11,Finished,11,14,70,0.5,0.013986014,0.146226415,0.043046358,1
599,46,14,10,11,Finished,11,14,70,0.5,0.011111111,0.130612245,0.043046358,0
600,46,21,13,11,Finished,11,14,70,0.5,0.056074766,0.137096774,0.043046358,0
601,46,13,14,11,Finished,11,14,70,0.5,0.019685039,0.072243346,0.043046358,0
603,46,11,19,11,Finished,11,14,70,0.5,0.082191781,0.282051282,0.043046358,0
604,46,20,20,11,Finished,11,14,70,0.5,0.010050251,0.181415929,0.043046358,0
605,46,16,21,12,Finished,11,14,70,0.5,0.0234375,0.235294118,0.043046358,0
606,46,22,18,12,Finished,11,14,70,0.5,0.006896552,0.141509434,0.043046358,0
607,46,24,16,10,Constructor,11,14,70,0.5,0.049382716,0.181415929,0.043046358,0
609,46,18,17,37,Constructor,11,14,70,0.5,0.020661157,0.141509434,0.043046358,0
610,46,29,22,3,Track,11,14,70,0.5,0.047619048,0.235294118,0.043046358,0
611,47,13,1,1,Finished,5,14,58,0.69,0.019685039,0.072243346,0.032894737,1
612,47,8,3,1,Finished,5,14,58,0.69,0.00896861,0.072243346,0.032894737,1
613,47,4,4,1,Finished,5,14,58,0.69,0.011538462,0.155893536,0.032894737,1
614,47,2,6,1,Finished,5,14,58,0.69,0.016949153,0.1,0.032894737,1
615,47,1,2,1,Finished,5,14,58,0.69,0.009615385,0.155893536,0.032894737,1
616,47,5,7,1,Finished,5,14,58,0.69,0.017857143,0.137096774,0.032894737,1
617,47,3,8,1,Finished,5,14,58,0.69,0.004854369,0.131428571,0.032894737,1
618,47,9,5,1,Finished,5,14,58,0.69,0.026315789,0.1,0.032894737,1
619,47,21,10,1,Finished,5,14,58,0.69,0.056074766,0.137096774,0.032894737,1
620,47,14,13,1,Finished,5,14,58,0.69,0.011111111,0.130612245,0.032894737,1
622,47,23,16,11,Finished,5,14,58,0.69,0.046153846,0.146226415,0.032894737,0
623,47,18,21,11,Finished,5,14,58,0.69,0.020661157,0.141509434,0.032894737,0
625,47,24,15,11,Finished,5,14,58,0.69,0.049382716,0.181415929,0.032894737,0
626,47,15,9,11,Finished,5,14,58,0.69,0.013986014,0.146226415,0.032894737,0
627,47,22,22,11,Finished,5,14,58,0.69,0.006896552,0.141509434,0.032894737,0
628,47,11,17,11,Finished,5,14,58,0.69,0.082191781,0.282051282,0.032894737,0
629,47,20,18,11,Finished,5,14,58,0.69,0.010050251,0.181415929,0.032894737,0
630,47,29,20,12,Finished,5,14,58,0.69,0.047619048,0.235294118,0.032894737,0
631,47,16,19,32,Constructor,5,14,58,0.69,0.0234375,0.235294118,0.032894737,0
632,47,17,12,9,Constructor,5,14,58,0.69,0.010869565,0.130612245,0.032894737,0
633,48,4,1,1,Finished,14,11,53,0.84,0.011538462,0.155893536,0.043046358,1
634,48,1,2,1,Finished,14,11,53,0.84,0.009615385,0.155893536,0.043046358,1
635,48,8,5,1,Finished,14,11,53,0.84,0.00896861,0.072243346,0.043046358,1
636,48,2,4,1,Finished,14,11,53,0.84,0.016949153,0.1,0.043046358,1
637,48,9,6,1,Finished,14,11,53,0.84,0.026315789,0.1,0.043046358,1
638,48,3,8,1,Finished,14,11,53,0.84,0.004854369,0.131428571,0.043046358,1
639,48,5,7,1,Finished,14,11,53,0.84,0.017857143,0.137096774,0.043046358,1
640,48,18,10,1,Finished,14,11,53,0.84,0.020661157,0.141509434,0.043046358,1
641,48,17,11,1,Finished,14,11,53,0.84,0.010869565,0.130612245,0.043046358,1
642,48,22,12,1,Finished,14,11,53,0.84,0.006896552,0.141509434,0.043046358,1
643,48,15,9,1,Finished,14,11,53,0.84,0.013986014,0.146226415,0.043046358,0
644,48,21,15,11,Finished,14,11,53,0.84,0.056074766,0.137096774,0.043046358,0
647,48,23,18,11,Finished,14,11,53,0.84,0.046153846,0.146226415,0.043046358,0
648,48,11,17,11,Finished,14,11,53,0.84,0.082191781,0.282051282,0.043046358,0
649,48,24,19,11,Finished,14,11,53,0.84,0.049382716,0.181415929,0.043046358,0
650,48,20,16,11,Finished,14,11,53,0.84,0.010050251,0.181415929,0.043046358,0
651,48,16,21,11,Finished,14,11,53,0.84,0.0234375,0.235294118,0.043046358,0
652,48,29,22,11,Finished,14,11,53,0.84,0.047619048,0.235294118,0.043046358,0
653,48,13,3,22,Constructor,14,11,53,0.84,0.019685039,0.072243346,0.043046358,0
654,48,14,20,3,Track,14,11,53,0.84,0.011111111,0.130612245,0.043046358,0
655,49,8,1,1,Finished,13,19,44,0.7,0.00896861,0.072243346,0.103571429,1
656,49,13,2,1,Finished,13,19,44,0.7,0.019685039,0.072243346,0.103571429,1
657,49,4,3,1,Finished,13,19,44,0.7,0.011538462,0.155893536,0.103571429,1
658,49,1,4,1,Finished,13,19,44,0.7,0.009615385,0.155893536,0.103571429,1
659,49,2,6,1,Finished,13,19,44,0.7,0.016949153,0.1,0.103571429,1
660,49,3,5,1,Finished,13,19,44,0.7,0.004854369,0.131428571,0.103571429,1
661,49,17,7,1,Finished,13,19,44,0.7,0.010869565,0.130612245,0.103571429,1
662,49,5,9,1,Finished,13,19,44,0.7,0.017857143,0.137096774,0.103571429,1
