,constructorId,constructorRef,Constructor_name,nationality,constructor_url,raceId,points,year,round,circuitId,grand_prix_name,date,race_url
7602,80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro,595,0.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7601,78,amon,Amon,New Zealand,http://en.wikipedia.org/wiki/Amon_(Formula_One_team),595,0.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7600,77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team),595,0.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7664,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,600,3.0,1974,11,20,German Grand Prix,1974-08-04,http://en.wikipedia.org/wiki/1974_German_Grand_Prix
7599,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,595,0.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7598,64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,595,0.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7597,63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees,595,0.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7596,58,shadow,Shadow,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,595,4.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7595,57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29,595,0.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7594,37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,595,0.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7579,37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,594,0.0,1974,5,50,Belgian Grand Prix,1974-05-12,http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix
7593,34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,595,1.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7665,34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,600,4.0,1974,11,20,German Grand Prix,1974-08-04,http://en.wikipedia.org/wiki/1974_German_Grand_Prix
7591,26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola,595,0.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7590,25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing,595,6.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7589,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,595,3.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7588,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,595,2.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7587,80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro,594,0.0,1974,5,50,Belgian Grand Prix,1974-05-12,http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix
7586,79,token,Token,British,http://en.wikipedia.org/wiki/Token_(Racing_team),594,0.0,1974,5,50,Belgian Grand Prix,1974-05-12,http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix
7585,77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team),594,0.0,1974,5,50,Belgian Grand Prix,1974-05-12,http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix
7584,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,594,2.0,1974,5,50,Belgian Grand Prix,1974-05-12,http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix
7583,64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,594,0.0,1974,5,50,Belgian Grand Prix,1974-05-12,http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix
7582,63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees,594,0.0,1974,5,50,Belgian Grand Prix,1974-05-12,http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix
7581,58,shadow,Shadow,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,594,0.0,1974,5,50,Belgian Grand Prix,1974-05-12,http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix
7592,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,595,9.0,1974,6,6,Monaco Grand Prix,1974-05-26,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
7516,56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29,587,0.0,1975,12,23,Austrian Grand Prix,1975-08-17,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
7517,57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29,587,0.0,1975,12,23,Austrian Grand Prix,1975-08-17,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
7515,37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,587,4.5,1975,12,23,Austrian Grand Prix,1975-08-17,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
7504,64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,586,0.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7518,63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees,587,0.0,1975,12,23,Austrian Grand Prix,1975-08-17,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
7463,202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,581,1.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7464,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,582,0.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7465,3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,582,0.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7466,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,582,9.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7467,25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing,582,0.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7468,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,582,0.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7462,75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor),581,0.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7469,34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,582,6.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7471,56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29,582,0.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7472,63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees,582,0.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7473,64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,582,0.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7474,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,582,0.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7475,67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing,582,2.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7476,73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli,582,3.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7470,37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,582,0.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7477,75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor),582,1.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7461,67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing,581,0.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7459,64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,581,0.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7444,64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,580,0.0,1975,5,6,Monaco Grand Prix,1975-05-11,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix
7445,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,580,0.0,1975,5,6,Monaco Grand Prix,1975-05-11,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix
7446,67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing,580,0.0,1975,5,6,Monaco Grand Prix,1975-05-11,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix
7447,73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli,580,0.0,1975,5,6,Monaco Grand Prix,1975-05-11,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix
7448,75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor),580,0.0,1975,5,6,Monaco Grand Prix,1975-05-11,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix
7449,202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,580,0.0,1975,5,6,Monaco Grand Prix,1975-05-11,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix
7460,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,581,0.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7450,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,581,0.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7452,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,581,9.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7454,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,581,0.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7455,34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,581,4.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7456,37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,581,0.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7457,56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29,581,0.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7458,63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees,581,0.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7451,3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,581,0.0,1975,6,40,Belgian Grand Prix,1975-05-25,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
7443,63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees,580,0.0,1975,5,6,Monaco Grand Prix,1975-05-11,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix
7478,202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,582,0.0,1975,7,47,Swedish Grand Prix,1975-06-08,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
7480,3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,583,0.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7499,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,586,0.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7500,34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,586,9.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7501,37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,586,0.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7502,56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29,586,0.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7514,34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,587,0.0,1975,12,23,Austrian Grand Prix,1975-08-17,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
7513,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,587,1.0,1975,12,23,Austrian Grand Prix,1975-08-17,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
7498,25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing,586,0.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7512,25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing,587,0.0,1975,12,23,Austrian Grand Prix,1975-08-17,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
7510,3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,587,0.0,1975,12,23,Austrian Grand Prix,1975-08-17,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
7509,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,587,1.5,1975,12,23,Austrian Grand Prix,1975-08-17,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
7508,202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,586,3.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7507,75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor),586,2.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7506,74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars),586,0.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7505,73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli,586,0.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7511,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,587,0.5,1975,12,23,Austrian Grand Prix,1975-08-17,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
7479,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,583,0.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7497,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,586,4.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7495,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,586,0.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7481,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,583,6.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7482,25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing,583,0.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7483,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,583,0.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7484,34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,583,3.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7485,37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,583,0.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7486,56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29,583,0.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7496,3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,586,6.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7487,57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29,583,0.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7489,64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,583,9.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7490,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,583,0.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7491,67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing,583,0.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7492,74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars),583,0.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7493,75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor),583,0.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7494,202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,583,1.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7488,63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees,583,0.0,1975,8,39,Dutch Grand Prix,1975-06-22,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
7503,57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29,586,1.0,1975,11,20,German Grand Prix,1975-08-03,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
7442,57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29,580,0.0,1975,5,6,Monaco Grand Prix,1975-05-11,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix
7440,37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,580,0.0,1975,5,6,Monaco Grand Prix,1975-05-11,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix
7390,25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing,577,0.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7391,26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola,577,0.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7392,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,577,0.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7393,34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham,577,9.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7394,37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering,577,0.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7395,56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29,577,0.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7389,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,577,3.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7396,63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees,577,0.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7398,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,577,0.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7399,67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing,577,0.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7400,73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli,577,0.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7401,202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,577,0.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7402,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,578,1.0,1975,3,30,South African Grand Prix,1975-03-01,http://en.wikipedia.org/wiki/1975_South_African_Grand_Prix
7403,3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,578,0.0,1975,3,30,South African Grand Prix,1975-03-01,http://en.wikipedia.org/wiki/1975_South_African_Grand_Prix
7397,64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing,577,1.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7404,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,578,2.0,1975,3,30,South African Grand Prix,1975-03-01,http://en.wikipedia.org/wiki/1975_South_African_Grand_Prix
7388,3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,577,0.0,1975,2,18,Brazilian Grand Prix,1975-01-26,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
7386,202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,576,0.0,1975,1,25,Argentine Grand Prix,1975-01-12,http://en.wikipedia.org/wiki/1975_Argentine_Grand_Prix
