resultId,raceId,driverId,constructorId,grid,circuitId,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,downforce_level,gear_changes_per_lap,label
1190,73,40,18,19,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
1191,73,27,18,18,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
1192,73,18,16,11,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
1193,73,11,16,13,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
1194,73,2,3,4,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
1195,73,30,6,2,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
1196,73,21,4,10,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
1197,73,39,17,17,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
1198,73,32,9,7,3,15,5.412,57,308.238,329.6,2,0.72,1205,3,56,0
1199,74,4,4,2,21,21,4.933,60,300,222.67,2,0.59,900,3,60,1
1200,74,30,6,13,21,21,4.933,60,300,222.67,2,0.59,900,3,60,1
1202,74,35,15,11,21,21,4.933,60,300,222.67,2,0.59,900,3,60,1
1203,74,15,7,5,21,21,4.933,60,300,222.67,2,0.59,900,3,60,1
1204,74,2,3,8,21,21,4.933,60,300,222.67,2,0.59,900,3,60,1
1205,74,17,3,4,21,21,4.933,60,300,222.67,2,0.59,900,3,60,1
1206,74,24,9,15,21,21,4.933,60,300,222.67,2,0.59,900,3,60,1
1207,74,23,7,10,21,21,4.933,60,300,222.67,2,0.59,900,3,60,1
1208,74,13,15,18,21,21,4.933,60,300,222.67,2,0.59,900,3,60,1
1209,74,14,9,14,21,21,4.933,60,300,222.67,2,0.59,900,3,60,0
1210,74,39,17,16,21,21,4.933,60,300,222.67,2,0.59,900,3,60,0
1211,74,33,17,17,21,21,4.933,60,300,222.67,2,0.59,900,3,60,0
1212,74,27,18,20,21,21,4.933,60,300,222.67,2,0.59,900,3,60,0
1213,74,22,6,9,21,21,4.933,60,300,222.67,2,0.59,900,3,60,0
1214,74,8,1,1,21,21,4.933,60,300,222.67,2,0.59,900,3,60,0
1215,74,40,18,19,21,21,4.933,60,300,222.67,2,0.59,900,3,60,0
1216,74,21,4,12,21,21,4.933,60,300,222.67,2,0.59,900,3,60,0
1217,74,18,16,3,21,21,4.933,60,300,222.67,2,0.59,900,3,60,0
1218,74,11,16,6,21,21,4.933,60,300,222.67,2,0.59,900,3,60,0
1219,75,8,1,1,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
1220,75,4,4,3,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
1221,75,15,7,5,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
1222,75,23,7,4,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
1223,75,21,4,6,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
1224,75,17,3,2,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
1225,75,31,1,7,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
1226,75,14,9,9,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
1227,75,22,6,16,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
1228,75,2,3,17,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,1
1229,75,13,15,10,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
1230,75,33,17,18,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
1231,75,39,17,13,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
1232,75,35,15,12,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
1233,75,30,6,8,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
1234,75,27,18,14,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
1235,75,40,18,15,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
1236,75,24,9,11,4,16,4.655,66,307.104,332,2,0.72,1310,5,45,0
1237,76,8,1,1,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
1238,76,2,3,6,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
1239,76,17,3,3,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
1240,76,4,4,2,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
1241,76,31,1,16,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
1242,76,23,7,18,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
1243,76,30,6,8,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
1244,76,22,6,10,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
1245,76,13,15,11,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
1246,76,15,7,5,6,19,3.337,78,260.286,290,1,0.34,669,5,47,1
1247,76,35,15,9,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
1248,76,21,4,4,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
1249,76,33,17,15,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
1250,76,27,18,14,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
1251,76,24,9,12,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
1252,76,40,18,13,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
1253,76,14,9,7,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
1254,76,39,17,17,6,19,3.337,78,260.286,290,1,0.34,669,5,47,0
1255,77,4,4,6,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
1256,77,2,3,1,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
1257,77,22,6,7,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
1258,77,14,9,12,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
1259,77,30,6,10,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
1260,77,21,4,9,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
1261,77,31,1,5,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
1262,77,15,7,4,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
1263,77,24,9,14,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
1264,77,18,16,13,20,15,5.148,60,308.88,316,2,0.7,800,5,60,1
1265,77,8,1,2,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
1266,77,11,16,16,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
1267,77,35,15,15,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
1268,77,13,15,11,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
1269,77,33,17,17,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
1270,77,39,17,19,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
1271,77,27,18,20,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
1272,77,40,18,18,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
1273,77,23,7,8,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
1274,77,17,3,3,20,15,5.148,60,308.88,316,2,0.7,800,5,60,0
1275,78,8,1,7,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
1276,78,30,6,2,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
1277,78,22,6,20,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
1278,78,13,15,11,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
1279,78,17,3,14,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
1280,78,23,7,10,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
1281,78,14,9,12,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
1282,78,32,9,16,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
1283,78,35,15,8,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
1284,78,33,17,18,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,1
1285,78,27,18,15,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
1286,78,15,7,9,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
1287,78,18,16,1,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
1288,78,2,3,13,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
1289,78,11,16,6,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
1290,78,40,18,19,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
1291,78,4,4,3,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
1292,78,21,4,4,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
1293,78,39,17,17,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
1294,78,31,1,5,7,14,4.361,70,305.27,315.5,2,0.76,1190,3,52,0
1295,79,30,6,5,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
1296,79,22,6,7,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
1297,79,33,17,17,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
1298,79,39,17,19,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
1299,79,27,18,18,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
1300,79,40,18,20,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
1301,79,15,7,1,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
1302,79,8,1,2,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
1303,79,18,16,3,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
1304,79,21,4,4,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,1
1305,79,4,4,6,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
1306,79,11,16,8,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
1307,79,17,3,9,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
1308,79,13,15,10,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
1309,79,31,1,11,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
1310,79,35,15,12,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
1311,79,41,7,13,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
1312,79,32,9,14,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
1313,79,2,3,15,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
1314,79,14,9,16,19,13,3.925,80,314.015,214.921,0,0.5,1295,5,54,0
1315,80,4,4,1,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
1316,80,8,1,13,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
1317,80,30,6,3,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
1318,80,18,16,7,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
1319,80,15,7,2,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
1320,80,21,4,6,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
1321,80,23,7,11,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
1322,80,35,15,10,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
1323,80,22,6,5,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
1324,80,14,9,15,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,1
1325,80,11,16,4,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
1326,80,17,3,12,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
1327,80,33,17,19,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
1328,80,2,3,14,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
1329,80,39,17,17,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
1330,80,31,1,8,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
1331,80,27,18,20,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
1332,80,40,18,18,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
1333,80,13,15,9,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
1334,80,32,9,16,8,17,4.412,70,308.84,215.5,2,0.65,1000,3,45,0
1335,81,31,1,3,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
1336,81,4,4,1,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
1337,81,8,1,12,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
1338,81,21,4,6,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
1339,81,18,16,2,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
1340,81,30,6,9,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
1341,81,22,6,5,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
1342,81,23,7,8,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
1343,81,15,7,4,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
1344,81,13,15,16,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,1
1345,81,17,3,11,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
1346,81,2,3,14,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
1347,81,14,9,13,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
1348,81,35,15,10,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
1349,81,32,9,15,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
1350,81,11,16,7,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
1351,81,33,17,20,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
1352,81,27,18,18,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
1353,81,40,18,19,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
1354,81,39,17,17,9,18,5.891,52,306.332,329.5,2,0.7,1034,5,40,0
1355,82,4,4,3,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,1
1356,82,31,1,20,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,1
1357,82,18,16,2,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,1
1358,82,21,4,4,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,1
1359,82,30,6,5,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,1
1360,82,23,7,12,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,1
1361,82,14,9,11,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,1
1362,82,13,15,13,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,1
1363,82,32,9,10,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,1
1364,82,22,6,15,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,1
1365,82,2,3,7,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,0
1366,82,11,16,8,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,0
1367,82,27,18,16,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,0
1368,82,15,7,9,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,0
1369,82,35,15,14,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,0
1370,82,39,17,19,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,0
1371,82,33,17,18,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,0
1372,82,38,18,17,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,0
1373,82,17,3,6,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,0
1374,82,8,1,1,10,17,4.574,67,306.458,313,2,0.535,1240,3,40,0
1375,83,8,1,4,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
1376,83,30,6,1,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
1377,83,23,7,5,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
1378,83,15,7,3,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
1379,83,18,16,8,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
1380,83,2,3,12,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
1381,83,17,3,16,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
1382,83,11,16,10,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
1383,83,21,4,9,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
1384,83,22,6,7,11,14,4.381,70,306.67,315,2,0.5,908,5,28,1
1385,83,4,4,6,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
1386,83,39,17,18,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
1387,83,33,17,20,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
1388,83,13,15,14,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
1389,83,27,18,17,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
1390,83,35,15,15,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
1391,83,31,1,2,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
1392,83,38,18,19,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
1393,83,14,9,13,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
1394,83,32,9,11,11,14,4.381,70,306.67,315,2,0.5,908,5,28,0
1395,84,8,1,1,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
1396,84,4,4,3,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
1397,84,31,1,4,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
1398,84,21,4,2,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
1399,84,18,16,13,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
1400,84,15,7,5,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
1401,84,14,9,12,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
1402,84,32,9,10,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
1403,84,11,16,20,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
1404,84,22,6,11,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,1
1405,84,35,15,16,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
1406,84,23,7,9,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
1407,84,38,18,17,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
1408,84,39,17,18,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
1409,84,33,17,14,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
1410,84,27,18,15,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
1411,84,30,6,19,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
1412,84,2,3,6,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
1413,84,13,15,8,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
1414,84,17,3,7,5,14,5.338,58,309.396,321.4,2,0.69,1200,5,46,0
1415,85,31,1,1,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
1416,85,4,4,2,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
1417,85,21,4,8,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
1418,85,8,1,11,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
1419,85,15,7,5,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
1420,85,23,7,9,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
1422,85,18,16,3,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
1423,85,13,15,15,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
1424,85,30,6,6,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,1
1425,85,35,15,12,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
1426,85,22,6,7,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
1427,85,32,9,13,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
1428,85,17,3,14,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
1429,85,14,9,10,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
1430,85,11,16,4,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
1431,85,33,17,17,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
1432,85,38,18,18,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
1433,85,27,18,20,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
1434,85,39,17,19,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,0
1435,86,8,1,2,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
1436,86,4,4,4,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
1437,86,18,16,8,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
1438,86,17,3,9,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
1439,86,22,6,12,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
1440,86,35,15,14,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
1441,86,23,7,5,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
1442,86,33,17,19,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
1443,86,32,9,16,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
1444,86,13,15,7,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,1
1445,86,39,17,20,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
1446,86,27,18,18,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
1447,86,38,18,17,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
1448,86,31,1,1,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
1450,86,15,7,3,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
1451,86,14,9,11,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
1452,86,30,6,6,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
1453,86,11,16,10,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
1454,86,21,4,13,13,19,7.004,44,308.052,319.6,2,0.7,2015,3,42,0
1455,87,31,1,2,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
1456,87,8,1,5,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
1457,87,4,4,1,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
1458,87,30,6,7,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
1459,87,21,4,3,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
1460,87,22,6,9,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
1461,87,18,16,4,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
1462,87,23,7,10,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
1463,87,32,9,6,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
1464,87,11,16,19,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,1
1465,87,13,15,8,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
1466,87,35,15,20,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
1467,87,15,7,17,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
1468,87,27,18,16,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
1469,87,39,17,15,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
1470,87,33,17,11,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
1471,87,17,3,12,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
1472,87,38,18,18,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
1474,87,14,9,14,18,15,4.309,71,305.909,310,2,0.5,1394,5,42,0
1475,88,8,1,17,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
1476,88,21,4,3,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
1477,88,4,4,16,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
1478,88,17,3,7,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
1479,88,18,16,2,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
1480,88,14,9,6,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
1481,88,30,6,14,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
1482,88,23,7,1,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
1483,88,32,9,4,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
1484,88,13,15,10,22,18,5.807,53,307.471,328,1,0.66,994,5,48,1
1485,88,22,6,9,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
1486,88,35,15,8,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
1487,88,33,17,20,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
1488,88,38,18,15,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
1489,88,39,17,11,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
1490,88,27,18,13,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
1492,88,15,7,19,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
1493,88,31,1,18,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
1494,88,11,16,5,22,18,5.807,53,307.471,328,1,0.66,994,5,48,0
1495,89,4,4,1,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
1496,89,8,1,3,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
1497,89,23,7,9,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
1498,89,21,4,2,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
1499,89,32,9,14,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
1500,89,13,15,11,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
1501,89,17,3,10,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
1502,89,18,16,4,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
1503,89,14,9,7,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
1504,89,35,15,16,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,1
1505,89,33,17,19,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
1506,89,22,6,8,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
1508,89,38,18,20,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
1509,89,15,7,12,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
1510,89,27,18,18,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
1511,89,11,16,17,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
1512,89,39,17,15,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
1513,89,31,1,5,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
1514,89,30,6,6,17,16,5.451,56,305.066,348,2,0.54,1397,5,51,0
1515,90,30,6,1,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
1516,90,22,6,2,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
1517,90,4,4,5,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
1518,90,23,3,8,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
1519,90,31,3,3,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
1520,90,18,16,4,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
1521,90,15,4,9,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
1522,90,14,1,12,1,16,5.303,58,307.574,321.1,2,0.77,843,5,46,1
