driverId,constructorId,year,circuitId,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,downforce_level,gear_changes_per_lap,prev_year_1_lap,prev_year_2_lap,prev_year_3_lap,prev_year_4_lap,fastestLapTime
807,10,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,81800,82000,98500,84500,111000
825,1,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,81800,82000,98500,84500,111000
815,10,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,81800,82000,98500,84500,111000
154,208,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,81800,82000,98500,84500,111000
826,5,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,81800,82000,98500,84500,111000
16,15,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,81800,82000,98500,84500,111000
813,208,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,81800,82000,98500,84500,111000
820,206,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,81800,82000,98500,84500,111000
824,206,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,81800,82000,98500,84500,111000
155,207,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,81800,82000,98500,84500,111000
828,207,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,81800,82000,98500,84500,111000
3,131,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
20,9,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
18,1,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
807,10,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
825,1,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
1,131,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
815,10,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
817,9,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
826,5,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
818,5,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
154,208,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
824,206,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
820,206,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
821,15,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
813,208,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
16,15,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
822,3,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
13,3,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
4,6,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
8,6,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
828,207,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
155,207,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99200,99800,130400,100600,104300
3,131,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
20,9,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
822,3,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
817,9,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
4,6,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
13,3,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
18,1,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
818,5,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
807,10,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
825,1,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
826,5,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
16,15,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
815,10,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
821,15,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
154,208,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
824,206,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
8,6,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
155,207,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
820,206,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
828,207,2014,11,14,4.381,70,306.67,315,2,0.5,908,3,28,89100,89500,95300,89300,108500
3,131,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
1,131,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
20,9,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
4,6,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
817,9,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
822,3,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
825,1,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
8,6,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
13,3,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
18,1,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
826,5,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
818,5,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
815,10,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
16,15,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
154,208,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
824,206,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
813,208,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
807,10,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
820,206,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
821,15,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
827,207,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
828,207,2014,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,117300,176200,119800,140200,116300
1,131,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
3,131,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
822,3,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
13,3,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
825,1,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
18,1,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
4,6,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
20,9,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
817,9,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
815,10,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
826,5,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
8,6,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
818,5,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
807,10,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
16,15,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
821,15,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
813,208,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
154,208,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
155,207,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
824,206,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
820,206,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
828,207,2014,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,89700,92000,92000,90900,92600
1,131,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
3,131,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
817,9,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
20,9,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
4,6,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
13,3,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
8,6,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
822,3,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
825,1,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
826,5,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
18,1,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
818,5,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
807,10,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
821,15,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
815,10,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
154,208,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
16,15,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
813,208,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
824,206,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
155,207,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
820,206,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
828,207,2014,15,23,5.065,61,308.965,323,3,0.49,832,3,70,113100,118500,120400,118000,116800
3,131,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
1,131,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
822,3,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
13,3,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
4,6,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
817,9,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
825,1,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
18,1,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
20,9,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
8,6,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
818,5,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
815,10,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
826,5,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
807,10,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
16,15,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
821,15,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
813,208,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
154,208,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
828,207,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
824,206,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
155,207,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
820,206,2014,22,18,5.807,53,307.471,328,1,0.66,994,3,48,101200,101400,102400,161400,116500
3,131,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
1,131,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
13,3,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
822,3,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
18,1,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
20,9,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
825,1,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
4,6,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
817,9,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
8,6,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
821,15,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
807,10,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
16,15,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
826,5,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
154,208,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
818,5,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
815,10,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
813,208,2014,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,80900,82200,81800,77700,75400
821,15,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
154,208,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
16,15,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
807,10,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
815,10,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
818,5,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
825,1,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
4,6,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
8,6,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
18,1,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
826,5,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
13,3,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
822,3,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
1,131,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
3,131,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
813,208,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
155,207,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
829,207,2014,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,107700,112200,111200,106800,108900
1,131,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
3,131,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
13,3,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
20,6,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
8,6,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
822,3,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
817,9,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
832,5,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
154,208,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
813,208,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
831,15,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
830,5,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
826,9,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
807,10,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
815,10,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
828,15,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
18,1,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
825,1,2015,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,109900,92900,95000,95800,94300
1,131,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
20,6,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
3,131,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
817,9,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
826,9,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
830,5,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
13,3,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
154,208,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
822,3,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
828,15,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
8,6,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
813,208,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
807,10,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
815,10,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
832,5,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
831,15,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
18,1,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
4,1,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
833,209,2015,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,111500,103500,128500,109400,109000
3,131,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
1,131,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
20,6,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
822,3,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
832,5,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
830,5,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
8,6,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
826,9,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
13,3,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
817,9,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
154,208,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
813,208,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
4,1,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
18,1,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
831,15,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
828,15,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
807,10,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
815,10,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
829,209,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
833,209,2015,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93400,91100,92900,93900,94200
1,131,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
3,131,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
20,6,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
817,9,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
826,9,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
8,6,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
815,10,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
832,5,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
813,208,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
830,5,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
154,208,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
18,1,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
807,10,2015,6,19,3.337,78,260.286,290,1,0.34,669,3,47,119500,82800,85500,82700,82700
